label_num,label,prediction,prob_TS,prob_ST,ABS_VAD
134,on the tip of your finger,"yeah , i do n't know it .",-14.618375778198242,-15.972160339355469,0.041525
134,on the tip of your finger,"oh , i do n't know it .",-14.621703147888184,-8.95193862915039,0.041525
134,on the tip of your finger,"i do n't know , it 's not .",-17.629806518554688,-54.40919494628906,0.041525
134,on the tip of your finger,"well , i do n't know , i 'm sorry .",-20.59959602355957,-41.72201156616211,0.08807121212121213
134,on the tip of your finger,"oh , i do n't know , i 'm sorry .",-20.697744369506836,-41.735904693603516,0.06900000000000002
134,on the tip of your finger,"oh , i do n't know . i 'm sorry .",-20.81236457824707,-14.154509544372559,0.06900000000000002
134,on the tip of your finger,"well , i do n't know , i 'm not .",-22.433929443359375,-6.803957939147949,0.07577121212121214
134,on the tip of your finger,"oh , i do n't know , i 'm not .",-22.52834129333496,-41.85636901855469,0.05670000000000001
134,on the tip of your finger,"oh , i do n't know . i 'm not .",-22.734859466552734,-19.239364624023438,0.05670000000000001
134,on the tip of your finger,"well , i do n't know , i 'm gonna .",-22.88197135925293,-37.82368469238281,0.07577121212121214
134,on the tip of your finger,"well , i do n't know , i 'm not to .",-24.949995040893555,-18.601402282714844,0.07577121212121214
134,on the tip of your finger,"well , i do n't know , i 'm not to the luxus .",-29.12714195251465,-9.386734962463379,0.07577121212121214
134,on the tip of your finger,"oh , i do n't know , i 'm not to the luxus .",-29.272994995117188,-22.061321258544922,0.05670000000000001
134,on the tip of your finger,"oh , i do n't know . i 'm not to the luxus .",-29.46396827697754,-6.572959899902344,0.05670000000000001
135,"hello , boy . what are you doing out at this time",yeah .,-4.586883544921875,-97.16607666015625,0.0
135,"hello , boy . what are you doing out at this time",no .,-5.147904396057129,-21.85962677001953,0.0
135,"hello , boy . what are you doing out at this time",yes .,-5.387136459350586,-52.4444465637207,0.0
135,"hello , boy . what are you doing out at this time",okay .,-5.799534320831299,-29.41932487487793,0.010316666666666665
135,"hello , boy . what are you doing out at this time",come on .,-7.074748992919922,-66.46001434326172,0.010750000000000001
135,"hello , boy . what are you doing out at this time",i do n't know .,-7.459585189819336,-29.042728424072266,0.041525
135,"hello , boy . what are you doing out at this time",i 'm sorry .,-7.67120361328125,-23.629661560058594,0.027475000000000006
135,"hello , boy . what are you doing out at this time",i do n't .,-8.998425483703613,-12.256147384643555,0.027325
135,"hello , boy . what are you doing out at this time",i do n't know ?,-9.695332527160645,-24.68675422668457,0.041525
135,"hello , boy . what are you doing out at this time",i can n't know .,-9.739059448242188,-55.631935119628906,0.044325
135,"hello , boy . what are you doing out at this time",i do n't know it .,-10.305091857910156,-37.94721984863281,0.041525
135,"hello , boy . what are you doing out at this time",i do n't know you .,-11.253622055053711,-10.620637893676758,0.041525
135,"hello , boy . what are you doing out at this time","yeah , i do n't know .",-11.344245910644531,-23.13871955871582,0.041525
135,"hello , boy . what are you doing out at this time","oh , i do n't know .",-11.367691040039062,-9.396341323852539,0.041525
135,"hello , boy . what are you doing out at this time","no , i do n't know .",-11.452807426452637,-6.922365188598633,0.041525
135,"hello , boy . what are you doing out at this time","well , i do n't know .",-11.513427734375,-14.255398750305176,0.060596212121212134
135,"hello , boy . what are you doing out at this time","oh , i do n't know it .",-14.251365661621094,-32.44247817993164,0.041525
135,"hello , boy . what are you doing out at this time","well , i do n't know it .",-14.345412254333496,-3.7998106479644775,0.060596212121212134
135,"hello , boy . what are you doing out at this time","i do n't know , i 'm sorry .",-15.14317798614502,-31.23563575744629,0.06900000000000002
135,"hello , boy . what are you doing out at this time","i do n't know , it 's not .",-17.148344039916992,-12.259875297546387,0.041525
135,"hello , boy . what are you doing out at this time","i do n't know , it 's a lot .",-18.196557998657227,-3.9057483673095703,0.0505060650887574
135,"hello , boy . what are you doing out at this time","oh , i do n't know , i 'm sorry .",-19.39610481262207,-38.252193450927734,0.06900000000000002
135,"hello , boy . what are you doing out at this time","well , i do n't know , i 'm sorry .",-19.41994285583496,-30.089122772216797,0.08807121212121213
135,"hello , boy . what are you doing out at this time","yeah , i do n't know , i 'm sorry .",-19.523141860961914,-6.073408126831055,0.06900000000000002
135,"hello , boy . what are you doing out at this time","oh , i do n't know , i 'm not .",-21.614940643310547,-15.612218856811523,0.05670000000000001
135,"hello , boy . what are you doing out at this time","oh , i do n't know , i 'm sorry . i 'm not .",-30.560514450073242,-12.238826751708984,0.08417500000000003
135,"hello , boy . what are you doing out at this time","well , i do n't know , i 'm sorry . i 'm not .",-30.60192108154297,-16.21238136291504,0.10324621212121214
135,"hello , boy . what are you doing out at this time","oh , i do n't know , i 'm sorry . i 'm not to .",-32.926448822021484,-48.32712936401367,0.08417500000000003
135,"hello , boy . what are you doing out at this time","well , i do n't know , i 'm sorry . i 'm not to .",-32.96212387084961,-7.599523544311523,0.10324621212121214
135,"hello , boy . what are you doing out at this time","oh , i do n't know , i 'm sorry . i 'm not to the luxus .",-37.41094970703125,-80.29143524169922,0.08417500000000003
135,"hello , boy . what are you doing out at this time","well , i do n't know , i 'm sorry . i 'm not to the luxus .",-37.43492126464844,-36.70690155029297,0.10324621212121214
135,"hello , boy . what are you doing out at this time","yeah , i do n't know , i 'm sorry . i 'm not to the luxus .",-37.60115432739258,-34.932098388671875,0.08417500000000003
136,"what do you want , kid",yeah .,-4.655034065246582,-18.243837356567383,0.0
136,"what do you want , kid",no .,-4.915036678314209,-41.94786071777344,0.0
136,"what do you want , kid",yes .,-5.102823257446289,-19.048892974853516,0.0
136,"what do you want , kid",okay .,-5.675399303436279,-11.828234672546387,0.010316666666666665
136,"what do you want , kid",what ?,-5.696040153503418,-30.023983001708984,0.0
136,"what do you want , kid",come on .,-6.588381290435791,-31.412647247314453,0.010750000000000001
136,"what do you want , kid",i 'm sorry .,-6.872544288635254,-15.267049789428711,0.027475000000000006
136,"what do you want , kid",i do n't know .,-7.1133012771606445,-24.39181137084961,0.041525
136,"what do you want , kid",i know .,-7.2720232009887695,-25.291236877441406,0.029375000000000005
136,"what do you want , kid",what are you ?,-7.907925128936768,-10.82791805267334,0.01055
136,"what do you want , kid",i do n't .,-8.517583847045898,-21.09134292602539,0.027325
136,"what do you want , kid",i can n't .,-9.043132781982422,-18.347848892211914,0.030125000000000002
136,"what do you want , kid",i can n't know .,-9.267218589782715,-28.230932235717773,0.044325
136,"what do you want , kid",i do n't know ?,-9.334173202514648,-3.8004708290100098,0.041525
136,"what do you want , kid","oh , i 'm sorry .",-10.237726211547852,-63.08468246459961,0.027475000000000006
136,"what do you want , kid","well , i 'm sorry .",-10.353941917419434,-20.244426727294922,0.046546212121212134
136,"what do you want , kid",i do n't know it .,-10.409244537353516,-29.657865524291992,0.041525
136,"what do you want , kid","oh , i do n't know .",-10.982967376708984,-16.134239196777344,0.041525
136,"what do you want , kid","well , i do n't know .",-11.011795997619629,-6.981633186340332,0.060596212121212134
136,"what do you want , kid","no , i do n't know .",-11.243314743041992,-4.170918941497803,0.041525
136,"what do you want , kid",i do n't know you .,-11.508142471313477,-6.5908660888671875,0.041525
136,"what do you want , kid","i do n't know , i 'm sorry .",-14.541129112243652,-46.978572845458984,0.06900000000000002
136,"what do you want , kid","i do n't know , i 'm not .",-16.76347541809082,-10.56265926361084,0.05670000000000001
136,"what do you want , kid","i do n't know , it 's a little .",-18.627151489257812,-6.422677040100098,0.05297500000000001
136,"what do you want , kid","well , i do n't know , i 'm sorry .",-18.724763870239258,-18.439674377441406,0.08807121212121213
136,"what do you want , kid","oh , i do n't know , i 'm sorry .",-18.798858642578125,-57.35221862792969,0.06900000000000002
136,"what do you want , kid","well , i do n't know , i 'm not .",-20.926197052001953,-28.20352554321289,0.07577121212121214
136,"what do you want , kid","oh , i do n't know , i 'm not .",-20.99837875366211,-27.036659240722656,0.05670000000000001
136,"what do you want , kid","i do n't know , i 'm sorry . i 'm sorry .",-22.932104110717773,-27.663867950439453,0.09647500000000002
136,"what do you want , kid","well , i do n't know , i 'm sorry . i 'm sorry .",-27.18035888671875,-16.05752944946289,0.11554621212121215
136,"what do you want , kid","well , i do n't know , i 'm sorry . i 'm not to .",-31.972213745117188,-15.021150588989258,0.10324621212121214
136,"what do you want , kid","well , i do n't know , i 'm sorry . i 'm sorry . i 'm not to .",-40.44970703125,-32.521270751953125,0.13072121212121215
137,quick question : can you tell me where a guy could find some pussy in this town,yeah .,-4.3096604347229,-57.53936004638672,0.0
137,quick question : can you tell me where a guy could find some pussy in this town,no .,-4.964439868927002,-17.95442771911621,0.0
137,quick question : can you tell me where a guy could find some pussy in this town,yes .,-5.10623836517334,-45.916378021240234,0.0
137,quick question : can you tell me where a guy could find some pussy in this town,okay .,-5.686224937438965,-35.32945251464844,0.010316666666666665
137,quick question : can you tell me where a guy could find some pussy in this town,i do n't know .,-7.33464241027832,-61.91255187988281,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,i 'm sorry .,-7.546252727508545,-5.718217849731445,0.027475000000000006
137,quick question : can you tell me where a guy could find some pussy in this town,i do n't .,-8.699994087219238,-30.703487396240234,0.027325
137,quick question : can you tell me where a guy could find some pussy in this town,i can n't know .,-9.525206565856934,-21.378116607666016,0.044325
137,quick question : can you tell me where a guy could find some pussy in this town,i do n't know ?,-9.701082229614258,-13.802349090576172,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,i do n't know it .,-10.34671401977539,-99.38689422607422,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,"yeah , i 'm sorry .",-10.399999618530273,-17.4462833404541,0.027475000000000006
137,quick question : can you tell me where a guy could find some pussy in this town,"no , i 'm sorry .",-10.66358757019043,-29.728710174560547,0.027475000000000006
137,quick question : can you tell me where a guy could find some pussy in this town,"yeah , i do n't know .",-10.78921890258789,-48.21945571899414,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,"no , i do n't know .",-10.968378067016602,-6.845944404602051,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,"well , i do n't know .",-11.164003372192383,-22.710905075073242,0.060596212121212134
137,quick question : can you tell me where a guy could find some pussy in this town,"oh , i do n't know .",-11.179491996765137,-61.287071228027344,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,i do n't know you .,-11.38818359375,-53.157623291015625,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,"yeah , i do n't know it .",-13.839431762695312,-19.09282684326172,0.041525
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i 'm sorry .",-14.416088104248047,-12.313202857971191,0.06900000000000002
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know .",-14.738715171813965,-24.51351547241211,0.08305000000000001
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't .",-15.615608215332031,-10.0364990234375,0.06885000000000001
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know ?",-17.15192413330078,-6.153030872344971,0.08305000000000001
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know it .",-17.780637741088867,-19.62445068359375,0.08305000000000001
137,quick question : can you tell me where a guy could find some pussy in this town,"yeah , i do n't know , i do n't know .",-18.694164276123047,-32.103973388671875,0.08305000000000001
137,quick question : can you tell me where a guy could find some pussy in this town,"well , i do n't know , i do n't know .",-18.78583335876465,-23.608379364013672,0.10212121212121214
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know , i do n't know .",-22.740018844604492,-15.076904296875,0.12457500000000003
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know , i do n't .",-23.465038299560547,-13.216156005859375,0.11037500000000003
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know , i do n't know it .",-25.808683395385742,-24.370319366455078,0.12457500000000003
137,quick question : can you tell me where a guy could find some pussy in this town,"well , i do n't know , i do n't know , i do n't know .",-26.8864803314209,-39.37860107421875,0.14364621212121215
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know , i do n't know , it 's a lot .",-33.89215850830078,-14.863336563110352,0.13355606508875745
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know , i do n't know , it 's a good .",-34.49858856201172,-28.30013656616211,0.14492500000000003
137,quick question : can you tell me where a guy could find some pussy in this town,"i do n't know , i do n't know , i do n't know , it 's a little .",-34.90950393676758,-24.387670516967773,0.13602500000000003
138,have you still got my picture on your wall,yeah .,-4.084960460662842,-18.82708740234375,0.0
138,have you still got my picture on your wall,no .,-4.744703769683838,-22.58258628845215,0.0
138,have you still got my picture on your wall,yes .,-4.8066606521606445,-45.022586822509766,0.0
138,have you still got my picture on your wall,okay .,-5.468075275421143,-5.974850654602051,0.010316666666666665
138,have you still got my picture on your wall,come on .,-6.961911678314209,-6.185776233673096,0.010750000000000001
138,have you still got my picture on your wall,i do n't know .,-7.018021106719971,-29.816463470458984,0.041525
138,have you still got my picture on your wall,i 'm sorry .,-7.55499267578125,-55.20972442626953,0.027475000000000006
138,have you still got my picture on your wall,i do n't .,-8.456086158752441,-15.750704765319824,0.027325
138,have you still got my picture on your wall,i can n't know .,-9.450042724609375,-32.861610412597656,0.044325
138,have you still got my picture on your wall,i do n't know ?,-9.948969841003418,-18.669763565063477,0.041525
138,have you still got my picture on your wall,i do n't know it .,-10.053606033325195,-54.01898956298828,0.041525
138,have you still got my picture on your wall,i do n't you .,-10.071918487548828,-7.2582879066467285,0.027325
138,have you still got my picture on your wall,i do n't know you .,-10.673419952392578,-7.995257377624512,0.041525
138,have you still got my picture on your wall,"well , i do n't know .",-10.751395225524902,-23.242931365966797,0.060596212121212134
138,have you still got my picture on your wall,"oh , i do n't know .",-10.817139625549316,-27.906360626220703,0.041525
138,have you still got my picture on your wall,"yeah , i do n't know .",-11.004889488220215,-12.175948143005371,0.041525
138,have you still got my picture on your wall,"no , i do n't know .",-11.08501148223877,-47.58933639526367,0.041525
138,have you still got my picture on your wall,"well , i do n't know it .",-13.767965316772461,-23.513256072998047,0.060596212121212134
138,have you still got my picture on your wall,"oh , i do n't know it .",-13.885956764221191,-36.37522888183594,0.041525
138,have you still got my picture on your wall,"well , i do n't know you .",-14.456380844116211,-22.082725524902344,0.060596212121212134
138,have you still got my picture on your wall,"i do n't know , i do n't know .",-15.30251407623291,-13.808282852172852,0.08305000000000001
138,have you still got my picture on your wall,"i do n't know , i do n't .",-16.19996452331543,-18.205350875854492,0.06885000000000001
138,have you still got my picture on your wall,"i do n't know , i do n't you .",-18.076688766479492,-80.93019104003906,0.06885000000000001
138,have you still got my picture on your wall,"i do n't know , i do n't know ?",-18.297504425048828,-60.32508087158203,0.08305000000000001
138,have you still got my picture on your wall,"i do n't know , i do n't know it .",-18.38838005065918,-6.9870147705078125,0.08305000000000001
138,have you still got my picture on your wall,"i do n't know , i do n't know you .",-19.156320571899414,-22.027639389038086,0.08305000000000001
138,have you still got my picture on your wall,"well , i do n't know , i do n't know .",-19.261852264404297,-51.278724670410156,0.10212121212121214
138,have you still got my picture on your wall,"well , i do n't know , i do n't know it .",-22.35507583618164,-17.66783332824707,0.10212121212121214
138,have you still got my picture on your wall,"well , i do n't know , i do n't know you .",-23.140941619873047,-7.784850120544434,0.10212121212121214
138,have you still got my picture on your wall,"i do n't know , i do n't know . i 'm not to .",-28.30495262145996,-5.778811931610107,0.09822500000000002
138,have you still got my picture on your wall,"i do n't know , i do n't know , i 'm not to .",-28.415613174438477,-18.131031036376953,0.09822500000000002
138,have you still got my picture on your wall,"i do n't know , i do n't know . i 'm not to be a little .",-35.757102966308594,-12.320016860961914,0.12022500000000003
139,"and i 've known you since we were , what , nine years old ? ten",yeah .,-4.996366500854492,-53.54737091064453,0.0
139,"and i 've known you since we were , what , nine years old ? ten",no .,-5.590351581573486,-9.235031127929688,0.0
139,"and i 've known you since we were , what , nine years old ? ten",yes .,-5.991878032684326,-60.880489349365234,0.0
139,"and i 've known you since we were , what , nine years old ? ten",what are you ?,-7.717949867248535,-13.523870468139648,0.01055
139,"and i 've known you since we were , what , nine years old ? ten",i do n't know .,-8.054136276245117,-20.847681045532227,0.041525
139,"and i 've known you since we were , what , nine years old ? ten",i 'm sorry .,-8.142878532409668,-20.38482666015625,0.027475000000000006
139,"and i 've known you since we were , what , nine years old ? ten",i do n't .,-9.03988265991211,-42.58025360107422,0.027325
139,"and i 've known you since we were , what , nine years old ? ten",i do n't know ?,-9.48002815246582,-16.909889221191406,0.041525
139,"and i 've known you since we were , what , nine years old ? ten",you do n't know ?,-9.610490798950195,-15.960756301879883,0.026350000000000005
139,"and i 've known you since we were , what , nine years old ? ten",you do n't know .,-9.91651725769043,-23.29747200012207,0.026350000000000005
139,"and i 've known you since we were , what , nine years old ? ten",i do n't know it .,-11.020285606384277,-13.48505973815918,0.041525
139,"and i 've known you since we were , what , nine years old ? ten",i do n't know you .,-11.78339958190918,-20.94229507446289,0.041525
139,"and i 've known you since we were , what , nine years old ? ten","yeah , i do n't know .",-11.928844451904297,-7.220868110656738,0.041525
139,"and i 've known you since we were , what , nine years old ? ten","no , i do n't know .",-11.978927612304688,-20.384857177734375,0.041525
139,"and i 've known you since we were , what , nine years old ? ten","oh , i do n't know .",-12.057422637939453,-21.097999572753906,0.041525
139,"and i 've known you since we were , what , nine years old ? ten","well , i do n't know .",-12.319185256958008,-34.95853805541992,0.060596212121212134
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , you know ?",-14.618215560913086,-43.02398681640625,0.055725000000000004
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i 'm sorry .",-15.355183601379395,-21.079214096069336,0.06900000000000002
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know .",-15.83348274230957,-17.128406524658203,0.08305000000000001
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't .",-16.425790786743164,-13.256387710571289,0.06885000000000001
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know ?",-17.321996688842773,-32.56789779663086,0.08305000000000001
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know it .",-18.86628532409668,-30.10453224182129,0.08305000000000001
139,"and i 've known you since we were , what , nine years old ? ten","oh , i do n't know , i do n't know .",-20.168045043945312,-54.877845764160156,0.08305000000000001
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i 'm sorry .",-23.70299530029297,-38.40663146972656,0.11052500000000003
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know .",-24.193527221679688,-19.940454483032227,0.12457500000000003
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't .",-24.64913558959961,-48.66075134277344,0.11037500000000003
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know ?",-25.733903884887695,-37.53363037109375,0.12457500000000003
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know it .",-27.25493812561035,-19.355762481689453,0.12457500000000003
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know , i do n't know .",-32.66902160644531,-11.711487770080566,0.16610000000000005
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know , i do n't .",-33.20310974121094,-15.704917907714844,0.15190000000000003
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know , i do n't know ,",-33.392066955566406,-17.322601318359375,0.16610000000000005
139,"and i 've known you since we were , what , nine years old ? ten","i do n't know , i do n't know , i do n't know , i do n't know the",-33.923152923583984,-91.62455749511719,0.16610000000000005
140,wanna come with papa,yeah .,-4.0011444091796875,-42.45363998413086,0.0
140,wanna come with papa,no .,-4.702660083770752,-20.552356719970703,0.0
140,wanna come with papa,yes .,-4.868083953857422,-43.36424255371094,0.0
140,wanna come with papa,okay .,-5.713150978088379,-31.793190002441406,0.010316666666666665
140,wanna come with papa,what ?,-5.7905964851379395,-35.47307205200195,0.0
140,wanna come with papa,come on .,-7.238194942474365,-6.5406341552734375,0.010750000000000001
140,wanna come with papa,i do n't know .,-7.3033318519592285,-40.54117965698242,0.041525
140,wanna come with papa,i 'm sorry .,-7.311541557312012,-23.900205612182617,0.027475000000000006
140,wanna come with papa,i do n't .,-8.67432689666748,-34.021263122558594,0.027325
140,wanna come with papa,i do n't know ?,-9.231117248535156,-7.6485395431518555,0.041525
140,wanna come with papa,i can n't know .,-9.579364776611328,-27.383153915405273,0.044325
140,wanna come with papa,"yeah , i 'm sorry .",-10.338516235351562,-27.44708824157715,0.027475000000000006
140,wanna come with papa,i do n't know it .,-10.689217567443848,-20.207393646240234,0.041525
140,wanna come with papa,"yeah , i do n't know .",-10.86591911315918,-61.06282043457031,0.041525
140,wanna come with papa,"well , i do n't know .",-11.032964706420898,-11.975977897644043,0.060596212121212134
140,wanna come with papa,"oh , i do n't know .",-11.057857513427734,-30.418447494506836,0.041525
140,wanna come with papa,"no , i do n't know .",-11.263068199157715,-8.698333740234375,0.041525
140,wanna come with papa,"yeah , i do n't .",-11.77031135559082,-18.84879493713379,0.027325
140,wanna come with papa,i do n't know you .,-12.005419731140137,-31.020435333251953,0.041525
140,wanna come with papa,"oh , i do n't .",-12.021302223205566,-33.690460205078125,0.027325
140,wanna come with papa,"well , i do n't .",-12.111083030700684,-37.40462112426758,0.04639621212121213
140,wanna come with papa,"yeah , i do n't know it .",-14.272191047668457,-37.806785583496094,0.041525
140,wanna come with papa,"well , i do n't know it .",-14.366722106933594,-6.4580607414245605,0.060596212121212134
140,wanna come with papa,"well , i do n't know , i 'm sorry .",-19.252182006835938,-3.7747650146484375,0.08807121212121213
140,wanna come with papa,"yeah , i do n't know , i 'm sorry .",-19.353044509887695,-38.02658462524414,0.06900000000000002
140,wanna come with papa,"oh , i do n't know , i 'm sorry .",-19.397579193115234,-28.615753173828125,0.06900000000000002
140,wanna come with papa,"well , i do n't know , i do n't know .",-19.739469528198242,-18.370878219604492,0.10212121212121214
140,wanna come with papa,"well , i do n't know , i do n't .",-20.391408920288086,-34.76099395751953,0.08792121212121214
140,wanna come with papa,"well , i do n't know , i do n't know ?",-21.71327018737793,-41.288597106933594,0.10212121212121214
140,wanna come with papa,"well , i do n't know , i do n't know it .",-23.100587844848633,-24.823339462280273,0.10212121212121214
140,wanna come with papa,"well , i do n't know , i do n't know , i 'm sorry .",-28.441795349121094,-38.093257904052734,0.12959621212121214
140,wanna come with papa,"well , i do n't know , i do n't know , i 'm sorry . i 'm not to",-39.96695327758789,-92.11814880371094,0.14477121212121216
141,bill,yeah .,-3.725881576538086,-83.0257797241211,0.0
141,bill,no .,-4.442321300506592,-55.08320236206055,0.0
141,bill,yes .,-4.835249423980713,-18.80242156982422,0.0
141,bill,okay .,-5.622190475463867,-42.35346221923828,0.010316666666666665
141,bill,what ?,-5.654453754425049,-13.168832778930664,0.0
141,bill,hey .,-5.869301795959473,-32.72039794921875,0.0
141,bill,come on .,-6.788633823394775,-29.188283920288086,0.010750000000000001
141,bill,i do n't know .,-6.955187797546387,-30.090852737426758,0.041525
141,bill,i 'm sorry .,-7.308780193328857,-14.795762062072754,0.027475000000000006
141,bill,"oh , no .",-8.033442497253418,-15.95911693572998,0.0
141,bill,i do n't .,-8.280838012695312,-8.08484172821045,0.027325
141,bill,do n't know .,-8.540924072265625,-15.635886192321777,0.026350000000000005
141,bill,i can n't .,-8.761691093444824,-40.59046173095703,0.030125000000000002
141,bill,i 'm gonna .,-9.167198181152344,-3.7642369270324707,0.015175000000000003
141,bill,i can n't know .,-9.207892417907715,-28.408960342407227,0.044325
141,bill,i do n't know ?,-10.164286613464355,-8.155146598815918,0.041525
141,bill,"yeah , i 'm sorry .",-10.542967796325684,-5.8913984298706055,0.027475000000000006
141,bill,"yeah , i do n't know .",-10.738386154174805,-3.5987777709960938,0.041525
141,bill,i do n't know it .,-10.827960014343262,-44.97216033935547,0.041525
141,bill,"oh , i do n't know .",-10.898845672607422,-40.962440490722656,0.041525
141,bill,"well , i do n't know .",-10.964048385620117,-30.823463439941406,0.060596212121212134
141,bill,"no , i do n't know .",-11.140647888183594,-6.665801048278809,0.041525
141,bill,"yeah , i do n't .",-11.51086139678955,-31.34976577758789,0.027325
141,bill,"oh , i do n't .",-11.748150825500488,-27.260658264160156,0.027325
141,bill,"no , i do n't .",-11.968711853027344,-25.25368309020996,0.027325
141,bill,"well , i do n't .",-11.97645378112793,-19.376956939697266,0.04639621212121213
141,bill,"i do n't know , i 'm not .",-17.554893493652344,-24.261253356933594,0.05670000000000001
141,bill,"well , i do n't know , i do n't know .",-20.172231674194336,-20.058639526367188,0.10212121212121214
141,bill,"well , i do n't know , i do n't .",-20.69176483154297,-20.63800621032715,0.08792121212121214
141,bill,"well , i do n't know , i 'm not .",-21.801382064819336,-45.27634048461914,0.07577121212121214
141,bill,"oh , i do n't know , i 'm not .",-21.860219955444336,-33.29700469970703,0.05670000000000001
141,bill,"well , i do n't know , i do n't know , i 'm not .",-31.495832443237305,-5.419293403625488,0.11729621212121215
142,"hey , boy . good",yeah .,-4.219429969787598,-26.191320419311523,0.0
142,"hey , boy . good",no .,-4.862785339355469,-37.57954788208008,0.0
142,"hey , boy . good",yes .,-5.232586860656738,-23.414020538330078,0.0
142,"hey , boy . good",okay .,-5.687771797180176,-15.92898178100586,0.010316666666666665
142,"hey , boy . good",what ?,-5.741975784301758,-46.2540283203125,0.0
142,"hey , boy . good",come on .,-6.974757194519043,-54.38788986206055,0.010750000000000001
142,"hey , boy . good",i 'm sorry .,-7.226048469543457,-7.79478645324707,0.027475000000000006
142,"hey , boy . good",i do n't know .,-7.262959957122803,-3.6946780681610107,0.041525
142,"hey , boy . good",what are you ?,-7.994001388549805,-22.33542823791504,0.01055
142,"hey , boy . good","no , no .",-8.182750701904297,-20.065561294555664,0.0
142,"hey , boy . good","oh , no .",-8.19029426574707,-17.681869506835938,0.0
142,"hey , boy . good",i do n't .,-8.645540237426758,-15.03030014038086,0.027325
142,"hey , boy . good",i can n't know .,-9.651087760925293,-20.530715942382812,0.044325
142,"hey , boy . good",i do n't know ?,-9.764764785766602,-25.68020248413086,0.041525
142,"hey , boy . good","yeah , i 'm sorry .",-9.882858276367188,-81.54124450683594,0.027475000000000006
142,"hey , boy . good","oh , i 'm sorry .",-10.208491325378418,-42.15935516357422,0.027475000000000006
142,"hey , boy . good","no , i 'm sorry .",-10.348209381103516,-23.759288787841797,0.027475000000000006
142,"hey , boy . good","yeah , i do n't know .",-10.371469497680664,-11.872151374816895,0.041525
142,"hey , boy . good","oh , i do n't know .",-10.618041038513184,-45.515663146972656,0.041525
142,"hey , boy . good","no , i do n't know .",-10.777403831481934,-44.687171936035156,0.041525
142,"hey , boy . good","well , i do n't know .",-10.848358154296875,-20.781505584716797,0.060596212121212134
142,"hey , boy . good","yeah , i do n't .",-11.247530937194824,-38.25050735473633,0.027325
142,"hey , boy . good","oh , i do n't .",-11.56872844696045,-17.96778106689453,0.027325
142,"hey , boy . good","no , i do n't .",-11.717195510864258,-40.79000473022461,0.027325
142,"hey , boy . good","i do n't know , i 'm sorry .",-14.658108711242676,-5.895982265472412,0.06900000000000002
142,"hey , boy . good","i do n't know , i do n't know .",-15.061978340148926,-33.19063186645508,0.08305000000000001
142,"hey , boy . good","i do n't know , i do n't .",-15.759536743164062,-14.995687484741211,0.06885000000000001
142,"hey , boy . good","i do n't know , i do n't know ?",-17.721092224121094,-11.248435974121094,0.08305000000000001
142,"hey , boy . good","yeah , i do n't know , i 'm sorry .",-18.325092315673828,-25.614850997924805,0.06900000000000002
142,"hey , boy . good","yeah , i do n't know , i do n't know .",-18.80188751220703,-46.98319625854492,0.08305000000000001
142,"hey , boy . good","yeah , i do n't know , i do n't .",-19.339265823364258,-46.1077880859375,0.06885000000000001
142,"hey , boy . good","i do n't know , i do n't know , i 'm sorry .",-23.195234298706055,-25.38007354736328,0.11052500000000003
